idx,size,x,y,grid_size
1738071,10,0,6,7
1738071,10,1,0,7
1738071,10,1,6,7
1738071,10,4,0,7
1738071,10,4,5,7
1738071,10,4,6,7
1738071,10,6,0,7
1738071,10,6,1,7
1738071,10,6,4,7
1738087,10,0,1,7
1738087,10,0,6,7
1738087,10,1,0,7
1738087,10,1,6,7
1738087,10,4,0,7
1738087,10,4,1,7
1738087,10,4,6,7
1738087,10,6,0,7
1738087,10,6,1,7
1738087,10,6,4,7
1738238,10,0,1,7
1738238,10,0,6,7
1738238,10,1,0,7
1738238,10,1,6,7
1738238,10,3,0,7
1738238,10,4,0,7
1738238,10,4,5,7
1738238,10,4,6,7
1738238,10,6,0,7
1738238,10,6,4,7
1738268,10,0,1,7
1738268,10,0,6,7
1738268,10,1,0,7
1738268,10,1,6,7
1738268,10,3,0,7
1738268,10,3,6,7
1738268,10,4,0,7
1738268,10,4,6,7
1738268,10,6,0,7
1738268,10,6,4,7
1738272,10,0,1,7
1738272,10,0,6,7
1738272,10,1,0,7
1738272,10,1,6,7
1738272,10,3,0,7
1738272,10,3,6,7
1738272,10,4,0,7
1738272,10,4,5,7
1738272,10,6,0,7
1738272,10,6,4,7
1738905,10,0,1,7
1738905,10,0,6,7
1738905,10,1,0,7
1738905,10,1,4,7
1738905,10,1,6,7
1738905,10,4,1,7
1738905,10,4,6,7
1738905,10,6,0,7
1738905,10,6,1,7
1738905,10,6,4,7
1738921,10,0,1,7
1738921,10,0,6,7
1738921,10,1,0,7
1738921,10,1,4,7
1738921,10,1,6,7
1738921,10,4,0,7
1738921,10,4,1,7
1738921,10,4,6,7
1738921,10,6,0,7
1738921,10,6,1,7
1746790,10,0,1,7
1746790,10,0,5,7
1746790,10,2,1,7
1746790,10,2,5,7
1746790,10,3,1,7
1746790,10,3,5,7
1746790,10,4,0,7
1746790,10,4,6,7
1746790,10,5,0,7
1746790,10,5,6,7
1746849,10,0,1,7
1746849,10,0,5,7
1746849,10,2,1,7
1746849,10,2,5,7
1746849,10,3,0,7
1746849,10,3,6,7
1746849,10,4,0,7
1746849,10,4,6,7
1746849,10,6,0,7
1746849,10,6,6,7
1748645,10,0,1,7
1748645,10,0,5,7
1748645,10,2,0,7
1748645,10,2,6,7
1748645,10,5,2,7
1748645,10,5,4,7
1748645,10,6,0,7
1748645,10,6,1,7
1748645,10,6,5,7
1748645,10,6,6,7
1748687,10,0,1,7
1748687,10,0,5,7
1748687,10,2,0,7
1748687,10,2,6,7
1748687,10,5,1,7
1748687,10,5,2,7
1748687,10,5,4,7
1748687,10,5,5,7
1748687,10,6,0,7
1748687,10,6,6,7
1748900,10,0,1,7
1748900,10,0,5,7
1748900,10,2,0,7
1748900,10,2,6,7
1748900,10,3,6,7
1748900,10,5,1,7
1748900,10,5,2,7
1748900,10,5,5,7
1748900,10,6,0,7
1748900,10,6,6,7
1749043,10,0,1,7
1749043,10,0,5,7
1749043,10,2,0,7
1749043,10,2,6,7
1749043,10,3,0,7
1749043,10,5,1,7
1749043,10,5,4,7
1749043,10,5,5,7
1749043,10,6,0,7
1749043,10,6,6,7
1749088,10,0,1,7
1749088,10,0,5,7
1749088,10,2,0,7
1749088,10,2,6,7
1749088,10,3,0,7
1749088,10,3,6,7
1749088,10,5,1,7
1749088,10,5,5,7
1749088,10,6,0,7
1749088,10,6,6,7
1749097,10,0,1,7
1749097,10,0,5,7
1749097,10,2,0,7
1749097,10,2,6,7
1749097,10,3,0,7
1749097,10,3,6,7
1749097,10,5,0,7
1749097,10,5,6,7
1749097,10,6,2,7
1749097,10,6,4,7
1750199,10,0,1,7
1750199,10,0,5,7
1750199,10,2,0,7
1750199,10,2,1,7
1750199,10,2,5,7
1750199,10,2,6,7
1750199,10,4,0,7
1750199,10,4,6,7
1750199,10,5,0,7
1750199,10,5,6,7
1751944,10,0,1,7
1751944,10,0,5,7
1751944,10,1,5,7
1751944,10,2,6,7
1751944,10,3,0,7
1751944,10,3,6,7
1751944,10,5,0,7
1751944,10,5,1,7
1751944,10,6,2,7
1751944,10,6,4,7
1752430,10,0,1,7
1752430,10,0,5,7
1752430,10,1,5,7
1752430,10,2,0,7
1752430,10,2,6,7
1752430,10,3,0,7
1752430,10,3,6,7
1752430,10,5,0,7
1752430,10,5,1,7
1752430,10,6,2,7
1755647,10,0,1,7
1755647,10,0,5,7
1755647,10,1,2,7
1755647,10,1,4,7
1755647,10,5,2,7
1755647,10,5,4,7
1755647,10,6,0,7
1755647,10,6,1,7
1755647,10,6,5,7
1755647,10,6,6,7
1755821,10,0,1,7
1755821,10,0,5,7
1755821,10,1,2,7
1755821,10,1,4,7
1755821,10,4,0,7
1755821,10,4,6,7
1755821,10,6,0,7
1755821,10,6,1,7
1755821,10,6,5,7
1755821,10,6,6,7
1757149,10,0,1,7
1757149,10,0,5,7
1757149,10,1,1,7
1757149,10,2,0,7
1757149,10,3,0,7
1757149,10,3,6,7
1757149,10,5,5,7
1757149,10,5,6,7
1757149,10,6,2,7
1757149,10,6,4,7
1757225,10,0,1,7
1757225,10,0,5,7
1757225,10,1,1,7
1757225,10,2,0,7
1757225,10,2,6,7
1757225,10,3,0,7
1757225,10,3,6,7
1757225,10,5,5,7
1757225,10,5,6,7
1757225,10,6,4,7
1757370,10,0,1,7
1757370,10,0,5,7
1757370,10,1,1,7
1757370,10,1,6,7
1757370,10,3,0,7
1757370,10,3,6,7
1757370,10,4,0,7
1757370,10,5,5,7
1757370,10,6,2,7
1757370,10,6,4,7
1757458,10,0,1,7
1757458,10,0,5,7
1757458,10,1,1,7
1757458,10,1,6,7
1757458,10,2,0,7
1757458,10,4,0,7
1757458,10,5,5,7
1757458,10,5,6,7
1757458,10,6,2,7
1757458,10,6,4,7
1759040,10,0,1,7
1759040,10,0,5,7
1759040,10,1,0,7
1759040,10,1,6,7
1759040,10,3,0,7
1759040,10,3,6,7
1759040,10,4,0,7
1759040,10,4,6,7
1759040,10,6,2,7
1759040,10,6,4,7
1759249,10,0,1,7
1759249,10,0,5,7
1759249,10,1,0,7
1759249,10,1,5,7
1759249,10,3,0,7
1759249,10,3,6,7
1759249,10,4,6,7
1759249,10,5,1,7
1759249,10,6,2,7
1759249,10,6,4,7
1759297,10,0,1,7
1759297,10,0,5,7
1759297,10,1,0,7
1759297,10,1,5,7
1759297,10,2,6,7
1759297,10,4,6,7
1759297,10,5,0,7
1759297,10,5,1,7
1759297,10,6,2,7
1759297,10,6,4,7
1761772,10,0,1,7
1761772,10,0,5,7
1761772,10,0,6,7
1761772,10,2,0,7
1761772,10,2,6,7
1761772,10,5,2,7
1761772,10,5,4,7
1761772,10,6,1,7
1761772,10,6,5,7
1761772,10,6,6,7
1761776,10,0,1,7
1761776,10,0,5,7
1761776,10,0,6,7
1761776,10,2,0,7
1761776,10,2,6,7
1761776,10,5,2,7
1761776,10,5,4,7
1761776,10,6,0,7
1761776,10,6,1,7
1761776,10,6,5,7
1762875,10,0,1,7
1762875,10,0,5,7
1762875,10,0,6,7
1762875,10,1,2,7
1762875,10,2,2,7
1762875,10,4,2,7
1762875,10,5,2,7
1762875,10,6,1,7
1762875,10,6,5,7
1762875,10,6,6,7
1762965,10,0,1,7
1762965,10,0,5,7
1762965,10,0,6,7
1762965,10,1,2,7
1762965,10,1,4,7
1762965,10,5,2,7
1762965,10,5,4,7
1762965,10,6,1,7
1762965,10,6,5,7
1762965,10,6,6,7
1762970,10,0,1,7
1762970,10,0,5,7
1762970,10,0,6,7
1762970,10,1,2,7
1762970,10,1,4,7
1762970,10,5,2,7
1762970,10,5,4,7
1762970,10,6,0,7
1762970,10,6,1,7
1762970,10,6,5,7
1763052,10,0,1,7
1763052,10,0,5,7
1763052,10,0,6,7
1763052,10,1,2,7
1763052,10,1,4,7
1763052,10,4,0,7
1763052,10,4,6,7
1763052,10,6,1,7
1763052,10,6,5,7
1763052,10,6,6,7
1763056,10,0,1,7
1763056,10,0,5,7
1763056,10,0,6,7
1763056,10,1,2,7
1763056,10,1,4,7
1763056,10,4,0,7
1763056,10,4,6,7
1763056,10,6,0,7
1763056,10,6,1,7
1763056,10,6,5,7
1763376,10,0,1,7
1763376,10,0,5,7
1763376,10,0,6,7
1763376,10,1,0,7
1763376,10,3,0,7
1763376,10,3,6,7
1763376,10,4,0,7
1763376,10,4,6,7
1763376,10,6,0,7
1763376,10,6,4,7
1778418,10,0,1,7
1778418,10,0,4,7
1778418,10,1,5,7
1778418,10,1,6,7
1778418,10,4,5,7
1778418,10,4,6,7
1778418,10,6,0,7
1778418,10,6,1,7
1778418,10,6,3,7
1778418,10,6,4,7
1780418,10,0,1,7
1780418,10,0,4,7
1780418,10,1,4,7
1780418,10,2,5,7
1780418,10,2,6,7
1780418,10,4,0,7
1780418,10,5,0,7
1780418,10,5,6,7
1780418,10,6,1,7
1780418,10,6,2,7
1781327,10,0,1,7
1781327,10,0,4,7
1781327,10,1,4,7
1781327,10,1,6,7
1781327,10,2,6,7
1781327,10,5,4,7
1781327,10,5,6,7
1781327,10,6,1,7
1781327,10,6,2,7
1781327,10,6,4,7
1781343,10,0,1,7
1781343,10,0,4,7
1781343,10,1,4,7
1781343,10,1,6,7
1781343,10,2,6,7
1781343,10,4,6,7
1781343,10,5,4,7
1781343,10,5,6,7
1781343,10,6,1,7
1781343,10,6,4,7
1783773,10,0,1,7
1783773,10,0,4,7
1783773,10,1,3,7
1783773,10,1,6,7
1783773,10,4,0,7
1783773,10,4,5,7
1783773,10,6,0,7
1783773,10,6,1,7
1783773,10,6,3,7
1783773,10,6,4,7
1786985,10,0,1,7
1786985,10,0,4,7
1786985,10,1,2,7
1786985,10,1,4,7
1786985,10,5,2,7
1786985,10,5,4,7
1786985,10,6,0,7
1786985,10,6,1,7
1786985,10,6,5,7
1786985,10,6,6,7
1787417,10,0,1,7
1787417,10,0,4,7
1787417,10,1,2,7
1787417,10,1,4,7
1787417,10,2,6,7
1787417,10,5,2,7
1787417,10,5,4,7
1787417,10,6,1,7
1787417,10,6,4,7
1787417,10,6,6,7
1787457,10,0,1,7
1787457,10,0,4,7
1787457,10,1,2,7
1787457,10,1,4,7
1787457,10,2,6,7
1787457,10,4,6,7
1787457,10,5,2,7
1787457,10,5,4,7
1787457,10,6,1,7
1787457,10,6,4,7
1790529,10,0,1,7
1790529,10,0,4,7
1790529,10,1,1,7
1790529,10,2,0,7
1790529,10,2,6,7
1790529,10,3,0,7
1790529,10,3,6,7
1790529,10,5,0,7
1790529,10,5,6,7
1790529,10,6,6,7
1790531,10,0,1,7
1790531,10,0,4,7
1790531,10,1,1,7
1790531,10,2,0,7
1790531,10,2,6,7
1790531,10,3,0,7
1790531,10,3,6,7
1790531,10,5,0,7
1790531,10,5,5,7
1790531,10,6,6,7
1790532,10,0,1,7
1790532,10,0,4,7
1790532,10,1,1,7
1790532,10,2,0,7
1790532,10,2,6,7
1790532,10,3,0,7
1790532,10,3,6,7
1790532,10,5,0,7
1790532,10,5,5,7
1790532,10,5,6,7
1790536,10,0,1,7
1790536,10,0,4,7
1790536,10,1,1,7
1790536,10,2,0,7
1790536,10,2,6,7
1790536,10,3,0,7
1790536,10,3,6,7
1790536,10,4,5,7
1790536,10,5,2,7
1790536,10,5,5,7
1791622,10,0,1,7
1791622,10,0,4,7
1791622,10,1,1,7
1791622,10,1,4,7
1791622,10,2,0,7
1791622,10,2,6,7
1791622,10,3,6,7
1791622,10,5,0,7
1791622,10,5,6,7
1791622,10,6,6,7
1794584,10,0,1,7
1794584,10,0,4,7
1794584,10,1,0,7
1794584,10,1,4,7
1794584,10,2,0,7
1794584,10,2,5,7
1794584,10,2,6,7
1794584,10,5,6,7
1794584,10,6,4,7
1794584,10,6,5,7
1796881,10,0,1,7
1796881,10,0,4,7
1796881,10,0,6,7
1796881,10,1,4,7
1796881,10,1,6,7
1796881,10,4,6,7
1796881,10,5,4,7
1796881,10,6,0,7
1796881,10,6,1,7
1796881,10,6,4,7
1797307,10,0,1,7
1797307,10,0,4,7
1797307,10,0,6,7
1797307,10,1,3,7
1797307,10,1,6,7
1797307,10,4,0,7
1797307,10,6,0,7
1797307,10,6,1,7
1797307,10,6,3,7
1797307,10,6,4,7
1797676,10,0,1,7
1797676,10,0,4,7
1797676,10,0,6,7
1797676,10,1,2,7
1797676,10,1,4,7
1797676,10,5,2,7
1797676,10,5,4,7
1797676,10,6,1,7
1797676,10,6,4,7
1797676,10,6,6,7
1797709,10,0,1,7
1797709,10,0,4,7
1797709,10,0,6,7
1797709,10,1,2,7
1797709,10,1,4,7
1797709,10,4,6,7
1797709,10,5,2,7
1797709,10,5,4,7
1797709,10,6,1,7
1797709,10,6,4,7
1797711,10,0,1,7
1797711,10,0,4,7
1797711,10,0,6,7
1797711,10,1,2,7
1797711,10,1,4,7
1797711,10,4,6,7
1797711,10,5,2,7
1797711,10,5,4,7
1797711,10,6,0,7
1797711,10,6,1,7
1798640,10,0,1,7
1798640,10,0,4,7
1798640,10,0,6,7
1798640,10,1,0,7
1798640,10,1,6,7
1798640,10,4,6,7
1798640,10,5,4,7
1798640,10,6,0,7
1798640,10,6,1,7
1798640,10,6,4,7
1798687,10,0,1,7
1798687,10,0,4,7
1798687,10,0,6,7
1798687,10,1,0,7
1798687,10,1,6,7
1798687,10,4,0,7
1798687,10,4,6,7
1798687,10,6,0,7
1798687,10,6,1,7
1798687,10,6,4,7
1798695,10,0,1,7
1798695,10,0,4,7
1798695,10,0,6,7
1798695,10,1,0,7
1798695,10,1,6,7
1798695,10,4,0,7
1798695,10,4,1,7
1798695,10,6,0,7
1798695,10,6,1,7
1798695,10,6,4,7
1798730,10,0,1,7
1798730,10,0,4,7
1798730,10,0,6,7
1798730,10,1,0,7
1798730,10,1,6,7
1798730,10,3,0,7
1798730,10,3,6,7
1798730,10,4,0,7
1798730,10,4,6,7
1798730,10,6,0,7
1798827,10,0,1,7
1798827,10,0,4,7
1798827,10,0,6,7
1798827,10,1,0,7
1798827,10,1,4,7
1798827,10,3,6,7
1798827,10,4,0,7
1798827,10,4,1,7
1798827,10,6,0,7
1798827,10,6,3,7
1798869,10,0,1,7
1798869,10,0,4,7
1798869,10,0,6,7
1798869,10,1,0,7
1798869,10,1,4,7
1798869,10,1,6,7
1798869,10,4,6,7
1798869,10,6,0,7
1798869,10,6,1,7
1798869,10,6,4,7
1798877,10,0,1,7
1798877,10,0,4,7
1798877,10,0,6,7
1798877,10,1,0,7
1798877,10,1,4,7
1798877,10,1,6,7
1798877,10,4,1,7
1798877,10,6,0,7
1798877,10,6,1,7
1798877,10,6,4,7
1798885,10,0,1,7
1798885,10,0,4,7
1798885,10,0,6,7
1798885,10,1,0,7
1798885,10,1,4,7
1798885,10,1,6,7
1798885,10,4,0,7
1798885,10,4,6,7
1798885,10,6,0,7
1798885,10,6,1,7
1798889,10,0,1,7
1798889,10,0,4,7
1798889,10,0,6,7
1798889,10,1,0,7
1798889,10,1,4,7
1798889,10,1,6,7
1798889,10,4,0,7
1798889,10,4,1,7
1798889,10,6,0,7
1798889,10,6,1,7
1802078,10,0,1,7
1802078,10,0,4,7
1802078,10,0,5,7
1802078,10,2,0,7
1802078,10,2,1,7
1802078,10,2,5,7
1802078,10,2,6,7
1802078,10,4,0,7
1802078,10,5,0,7
1802078,10,5,6,7
1802435,10,0,1,7
1802435,10,0,4,7
1802435,10,0,5,7
1802435,10,1,2,7
1802435,10,5,2,7
1802435,10,5,4,7
1802435,10,6,0,7
1802435,10,6,1,7
1802435,10,6,5,7
1802435,10,6,6,7
1802977,10,0,1,7
1802977,10,0,4,7
1802977,10,0,5,7
1802977,10,1,2,7
1802977,10,2,2,7
1802977,10,4,2,7
1802977,10,5,2,7
1802977,10,6,1,7
1802977,10,6,4,7
1802977,10,6,5,7
1803288,10,0,1,7
1803288,10,0,4,7
1803288,10,0,5,7
1803288,10,1,1,7
1803288,10,2,0,7
1803288,10,2,6,7
1803288,10,3,0,7
1803288,10,3,6,7
1803288,10,5,6,7
1803288,10,6,6,7
1803290,10,0,1,7
1803290,10,0,4,7
1803290,10,0,5,7
1803290,10,1,1,7
1803290,10,2,0,7
1803290,10,2,6,7
1803290,10,3,0,7
1803290,10,3,6,7
1803290,10,5,5,7
1803290,10,6,6,7
1803291,10,0,1,7
1803291,10,0,4,7
1803291,10,0,5,7
1803291,10,1,1,7
1803291,10,2,0,7
1803291,10,2,6,7
1803291,10,3,0,7
1803291,10,3,6,7
1803291,10,5,5,7
1803291,10,5,6,7
1803360,10,0,1,7
1803360,10,0,4,7
1803360,10,0,5,7
1803360,10,1,1,7
1803360,10,1,6,7
1803360,10,2,0,7
1803360,10,2,6,7
1803360,10,5,5,7
1803360,10,5,6,7
1803360,10,6,4,7
1814161,10,0,1,7
1814161,10,0,3,7
1814161,10,1,4,7
1814161,10,1,5,7
1814161,10,2,6,7
1814161,10,5,0,7
1814161,10,5,5,7
1814161,10,6,0,7
1814161,10,6,3,7
1814161,10,6,4,7
1818182,10,0,1,7
1818182,10,0,3,7
1818182,10,1,1,7
1818182,10,3,1,7
1818182,10,3,6,7
1818182,10,4,1,7
1818182,10,5,0,7
1818182,10,5,3,7
1818182,10,5,5,7
1818182,10,6,6,7
1819393,10,0,1,7
1819393,10,0,3,7
1819393,10,1,1,7
1819393,10,1,6,7
1819393,10,2,0,7
1819393,10,4,0,7
1819393,10,5,5,7
1819393,10,5,6,7
1819393,10,6,3,7
1819393,10,6,4,7
1820438,10,0,1,7
1820438,10,0,3,7
1820438,10,1,1,7
1820438,10,1,3,7
1820438,10,4,0,7
1820438,10,4,4,7
1820438,10,6,0,7
1820438,10,6,1,7
1820438,10,6,3,7
1820438,10,6,4,7
1820691,10,0,1,7
1820691,10,0,3,7
1820691,10,1,1,7
1820691,10,1,3,7
1820691,10,1,6,7
1820691,10,4,0,7
1820691,10,4,4,7
1820691,10,6,0,7
1820691,10,6,3,7
1820691,10,6,4,7
1821964,10,0,1,7
1821964,10,0,3,7
1821964,10,1,0,7
1821964,10,1,5,7
1821964,10,2,6,7
1821964,10,4,6,7
1821964,10,5,0,7
1821964,10,5,1,7
1821964,10,6,3,7
1821964,10,6,4,7
1822447,10,0,1,7
1822447,10,0,3,7
1822447,10,1,0,7
1822447,10,1,3,7
1822447,10,3,0,7
1822447,10,3,1,7
1822447,10,4,6,7
1822447,10,5,6,7
1822447,10,6,4,7
1822447,10,6,5,7
1824519,10,0,1,7
1824519,10,0,3,7
1824519,10,0,6,7
1824519,10,1,5,7
1824519,10,4,1,7
1824519,10,5,0,7
1824519,10,5,3,7
1824519,10,5,5,7
1824519,10,6,3,7
1824519,10,6,6,7
1825101,10,0,1,7
1825101,10,0,3,7
1825101,10,0,6,7
1825101,10,1,4,7
1825101,10,1,6,7
1825101,10,4,6,7
1825101,10,5,4,7
1825101,10,6,0,7
1825101,10,6,1,7
1825101,10,6,4,7
1825235,10,0,1,7
1825235,10,0,3,7
1825235,10,0,6,7
1825235,10,1,4,7
1825235,10,1,5,7
1825235,10,4,1,7
1825235,10,5,0,7
1825235,10,6,0,7
1825235,10,6,3,7
1825235,10,6,4,7
1825750,10,0,1,7
1825750,10,0,3,7
1825750,10,0,6,7
1825750,10,1,3,7
1825750,10,1,6,7
1825750,10,4,0,7
1825750,10,6,0,7
1825750,10,6,1,7
1825750,10,6,3,7
1825750,10,6,4,7
1825823,10,0,1,7
1825823,10,0,3,7
1825823,10,0,6,7
1825823,10,1,3,7
1825823,10,1,5,7
1825823,10,5,3,7
1825823,10,5,5,7
1825823,10,6,1,7
1825823,10,6,3,7
1825823,10,6,6,7
1825888,10,0,1,7
1825888,10,0,3,7
1825888,10,0,6,7
1825888,10,1,3,7
1825888,10,1,5,7
1825888,10,4,1,7
1825888,10,5,3,7
1825888,10,5,5,7
1825888,10,6,3,7
1825888,10,6,6,7
1826346,10,0,1,7
1826346,10,0,3,7
1826346,10,0,6,7
1826346,10,1,1,7
1826346,10,1,3,7
1826346,10,4,1,7
1826346,10,5,0,7
1826346,10,5,3,7
1826346,10,5,4,7
1826346,10,6,6,7
1826527,10,0,1,7
1826527,10,0,3,7
1826527,10,0,6,7
1826527,10,1,0,7
1826527,10,3,0,7
1826527,10,4,5,7
1826527,10,4,6,7
1826527,10,5,4,7
1826527,10,6,0,7
1826527,10,6,4,7
1826822,10,0,1,7
1826822,10,0,3,7
1826822,10,0,6,7
1826822,10,1,0,7
1826822,10,1,3,7
1826822,10,3,0,7
1826822,10,3,1,7
1826822,10,4,6,7
1826822,10,6,0,7
1826822,10,6,4,7
1829690,10,0,1,7
1829690,10,0,3,7
1829690,10,0,4,7
1829690,10,1,6,7
1829690,10,2,6,7
1829690,10,4,6,7
1829690,10,5,6,7
1829690,10,6,1,7
1829690,10,6,3,7
1829690,10,6,4,7
1829762,10,0,1,7
1829762,10,0,3,7
1829762,10,0,4,7
1829762,10,1,6,7
1829762,10,2,0,7
1829762,10,4,0,7
1829762,10,5,6,7
1829762,10,6,1,7
1829762,10,6,3,7
1829762,10,6,4,7
1830258,10,0,1,7
1830258,10,0,3,7
1830258,10,0,4,7
1830258,10,1,5,7
1830258,10,1,6,7
1830258,10,4,6,7
1830258,10,6,0,7
1830258,10,6,1,7
1830258,10,6,3,7
1830258,10,6,4,7
1830266,10,0,1,7
1830266,10,0,3,7
1830266,10,0,4,7
1830266,10,1,5,7
1830266,10,1,6,7
1830266,10,4,6,7
1830266,10,5,1,7
1830266,10,6,1,7
1830266,10,6,3,7
1830266,10,6,4,7
1830270,10,0,1,7
1830270,10,0,3,7
1830270,10,0,4,7
1830270,10,1,5,7
1830270,10,1,6,7
1830270,10,4,6,7
1830270,10,5,1,7
1830270,10,6,0,7
1830270,10,6,3,7
1830270,10,6,4,7
1830874,10,0,1,7
1830874,10,0,3,7
1830874,10,0,4,7
1830874,10,1,1,7
1830874,10,2,6,7
1830874,10,5,5,7
1830874,10,5,6,7
1830874,10,6,1,7
1830874,10,6,3,7
1830874,10,6,4,7
1831231,10,0,1,7
1831231,10,0,3,7
1831231,10,0,4,7
1831231,10,1,1,7
1831231,10,1,6,7
1831231,10,2,6,7
1831231,10,5,5,7
1831231,10,5,6,7
1831231,10,6,3,7
1831231,10,6,4,7
1831253,10,0,1,7
1831253,10,0,3,7
1831253,10,0,4,7
1831253,10,1,1,7
1831253,10,1,6,7
1831253,10,2,0,7
1831253,10,5,5,7
1831253,10,5,6,7
1831253,10,6,3,7
1831253,10,6,4,7
1831487,10,0,1,7
1831487,10,0,3,7
1831487,10,0,4,7
1831487,10,1,0,7
1831487,10,2,6,7
1831487,10,4,6,7
1831487,10,5,0,7
1831487,10,6,1,7
1831487,10,6,3,7
1831487,10,6,4,7
1831606,10,0,1,7
1831606,10,0,3,7
1831606,10,0,4,7
1831606,10,1,0,7
1831606,10,2,0,7
1831606,10,4,0,7
1831606,10,5,0,7
1831606,10,6,1,7
1831606,10,6,3,7
1831606,10,6,4,7
1831980,10,0,1,7
1831980,10,0,3,7
1831980,10,0,4,7
1831980,10,0,6,7
1831980,10,1,6,7
1831980,10,4,6,7
1831980,10,6,0,7
1831980,10,6,1,7
1831980,10,6,3,7
1831980,10,6,4,7
1831991,10,0,1,7
1831991,10,0,3,7
1831991,10,0,4,7
1831991,10,0,6,7
1831991,10,1,6,7
1831991,10,4,6,7
1831991,10,5,4,7
1831991,10,6,0,7
1831991,10,6,1,7
1831991,10,6,4,7
1831992,10,0,1,7
1831992,10,0,3,7
1831992,10,0,4,7
1831992,10,0,6,7
1831992,10,1,6,7
1831992,10,4,6,7
1831992,10,5,4,7
1831992,10,6,0,7
1831992,10,6,1,7
1831992,10,6,3,7
1832018,10,0,1,7
1832018,10,0,3,7
1832018,10,0,4,7
1832018,10,0,6,7
1832018,10,1,6,7
1832018,10,4,0,7
1832018,10,6,0,7
1832018,10,6,1,7
1832018,10,6,3,7
1832018,10,6,4,7
1832026,10,0,1,7
1832026,10,0,3,7
1832026,10,0,4,7
1832026,10,0,6,7
1832026,10,1,6,7
1832026,10,4,0,7
1832026,10,4,1,7
1832026,10,6,0,7
1832026,10,6,1,7
1832026,10,6,4,7
1832109,10,0,1,7
1832109,10,0,3,7
1832109,10,0,4,7
1832109,10,0,6,7
1832109,10,1,1,7
1832109,10,4,1,7
1832109,10,5,0,7
1832109,10,5,3,7
1832109,10,6,3,7
1832109,10,6,6,7
1832187,10,0,1,7
1832187,10,0,3,7
1832187,10,0,4,7
1832187,10,0,6,7
1832187,10,1,0,7
1832187,10,4,6,7
1832187,10,6,0,7
1832187,10,6,1,7
1832187,10,6,3,7
1832187,10,6,4,7
1832198,10,0,1,7
1832198,10,0,3,7
1832198,10,0,4,7
1832198,10,0,6,7
1832198,10,1,0,7
1832198,10,4,6,7
1832198,10,5,4,7
1832198,10,6,0,7
1832198,10,6,1,7
1832198,10,6,4,7
1832199,10,0,1,7
1832199,10,0,3,7
1832199,10,0,4,7
1832199,10,0,6,7
1832199,10,1,0,7
1832199,10,4,6,7
1832199,10,5,4,7
1832199,10,6,0,7
1832199,10,6,1,7
1832199,10,6,3,7
1832207,10,0,1,7
1832207,10,0,3,7
1832207,10,0,4,7
1832207,10,0,6,7
1832207,10,1,0,7
1832207,10,4,6,7
1832207,10,5,0,7
1832207,10,6,0,7
1832207,10,6,3,7
1832207,10,6,4,7
1832223,10,0,1,7
1832223,10,0,3,7
1832223,10,0,4,7
1832223,10,0,6,7
1832223,10,1,0,7
1832223,10,4,0,7
1832223,10,6,0,7
1832223,10,6,1,7
1832223,10,6,3,7
1832223,10,6,4,7
1845764,10,0,1,7
1845764,10,0,2,7
1845764,10,2,1,7
1845764,10,2,4,7
1845764,10,2,6,7
1845764,10,3,0,7
1845764,10,3,6,7
1845764,10,5,0,7
1845764,10,6,0,7
1845764,10,6,6,7
1853564,10,0,1,7
1853564,10,0,2,7
1853564,10,1,4,7
1853564,10,2,5,7
1853564,10,4,0,7
1853564,10,4,6,7
1853564,10,5,0,7
1853564,10,5,6,7
1853564,10,6,1,7
1853564,10,6,2,7
1857910,10,0,1,7
1857910,10,0,2,7
1857910,10,1,3,7
1857910,10,1,4,7
1857910,10,1,6,7
1857910,10,5,3,7
1857910,10,5,4,7
1857910,10,5,6,7
1857910,10,6,1,7
1857910,10,6,2,7
1858850,10,0,1,7
1858850,10,0,2,7
1858850,10,1,0,7
1858850,10,4,0,7
1858850,10,4,1,7
1858850,10,4,6,7
1858850,10,5,2,7
1858850,10,5,6,7
1858850,10,6,2,7
1858850,10,6,5,7
1860713,10,0,1,7
1860713,10,0,2,7
1860713,10,1,0,7
1860713,10,2,0,7
1860713,10,3,5,7
1860713,10,3,6,7
1860713,10,5,3,7
1860713,10,5,6,7
1860713,10,6,3,7
1860713,10,6,5,7
1860782,10,0,1,7
1860782,10,0,2,7
1860782,10,1,0,7
1860782,10,2,0,7
1860782,10,3,4,7
1860782,10,3,6,7
1860782,10,4,3,7
1860782,10,4,6,7
1860782,10,6,3,7
1860782,10,6,4,7
1861474,10,0,1,7
1861474,10,0,2,7
1861474,10,1,0,7
1861474,10,1,6,7
1861474,10,2,0,7
1861474,10,4,5,7
1861474,10,5,4,7
1861474,10,6,1,7
1861474,10,6,2,7
1861474,10,6,4,7
1861482,10,0,1,7
1861482,10,0,2,7
1861482,10,1,0,7
1861482,10,1,6,7
1861482,10,2,0,7
1861482,10,4,5,7
1861482,10,4,6,7
1861482,10,5,4,7
1861482,10,6,1,7
1861482,10,6,4,7
1861552,10,0,1,7
1861552,10,0,2,7
1861552,10,1,0,7
1861552,10,1,6,7
1861552,10,2,0,7
1861552,10,2,6,7
1861552,10,4,5,7
1861552,10,5,4,7
1861552,10,6,1,7
1861552,10,6,2,7
1861556,10,0,1,7
1861556,10,0,2,7
1861556,10,1,0,7
1861556,10,1,6,7
1861556,10,2,0,7
1861556,10,2,6,7
